Date,Open,High,Low,Close,Vol.,Change %
03-Sep-15,43.5,45.5,43.5,44,350.90K,1.15%
04-Sep-15,45,46.25,45,45,854.40K,2.27%
07-Sep-15,47,47.5,46,46.25,107.60K,2.78%
08-Sep-15,46,47,46,46.5,2.25M,0.54%
09-Sep-15,47,47,46,46.25,3.86M,-0.54%
10-Sep-15,46.5,47,46.25,46.25,1.43M,0.00%
11-Sep-15,46.5,46.5,45.75,46,1.35M,-0.54%
14-Sep-15,46,47,45,46.25,2.12M,0.54%
15-Sep-15,46,47,46,46.25,3.32M,0.00%
16-Sep-15,46.5,47,46.5,46.5,2.67M,0.54%
17-Sep-15,46.5,48,46.25,46.75,1.59M,0.54%
18-Sep-15,47.25,49,47.25,47.75,513.20K,2.14%
21-Sep-15,47.5,47.5,47,47,839.60K,-1.57%
22-Sep-15,47,47.75,47,47,327.20K,0.00%
23-Sep-15,47,47.75,47,47.25,144.30K,0.53%
24-Sep-15,50,50,47.25,48,1.53M,1.59%
25-Sep-15,48,50,48,48.75,258.30K,1.56%
28-Sep-15,49,49.5,48.5,49,490.70K,0.51%
29-Sep-15,49,49,47.25,47.75,1.65M,-2.55%
30-Sep-15,48.5,48.5,47,47,868.90K,-1.57%
01-Oct-15,47.5,47.5,45,45.5,159.60K,-3.19%
02-Oct-15,46,46,43.5,43.75,2.63M,-3.85%
05-Oct-15,43.75,46,43.5,44.25,1.15M,1.14%
06-Oct-15,45,45.75,45,45,32.70K,1.69%
07-Oct-15,45.5,45.75,44.5,45,11.40M,0.00%
08-Oct-15,44.5,45,44.5,44.75,845.70K,-0.56%
09-Oct-15,45,45,43.25,44,2.29M,-1.68%
12-Oct-15,45,45,43,43.25,2.22M,-1.70%
13-Oct-15,43.25,43.5,40.5,42.25,937.70K,-2.31%
14-Oct-15,41.75,42.5,39,40.25,6.00M,-4.73%
15-Oct-15,40,42.5,39.75,41.25,10.15M,2.48%
16-Oct-15,41.5,43,41.25,41.75,5.54M,1.21%
19-Oct-15,42.25,43.5,42,42.5,685.30K,1.80%
21-Oct-15,43.5,43.5,42,42.5,4.93M,0.00%
22-Oct-15,42.5,42.5,41.75,42,3.23M,-1.18%
23-Oct-15,42,42,41.5,41.75,354.60K,-0.60%
26-Oct-15,42,42,41.5,41.75,1.13M,0.00%
27-Oct-15,41.5,41.5,41,41,375.60K,-1.80%
28-Oct-15,41.25,41.25,40,40.5,2.08M,-1.22%
29-Oct-15,40.5,41,40.25,40.5,1.03M,0.00%
30-Oct-15,40.75,40.75,39.75,40.25,2.01M,-0.62%
02-Nov-15,40,40.25,39.75,39.75,413.80K,-1.24%
03-Nov-15,39.75,40,38.25,38.75,5.29M,-2.52%
04-Nov-15,39,40.25,38.75,39.75,1.45M,2.58%
05-Nov-15,40.25,42.5,40,40.5,3.08M,1.89%
06-Nov-15,42,43,41,42.5,267.60K,4.94%
09-Nov-15,42.75,43,42,42.25,898.50K,-0.59%
10-Nov-15,42.25,42.5,40,41.5,1.01M,-1.78%
11-Nov-15,41,42,40.5,41.25,1.11M,-0.60%
12-Nov-15,41.25,42,41,41.5,2.15M,0.61%
13-Nov-15,41.5,42,40,41,1.72M,-1.20%
16-Nov-15,40,41,39.75,40.25,4.61M,-1.83%
17-Nov-15,40.25,41,39.75,39.75,3.79M,-1.24%
18-Nov-15,40,41.75,40,40.75,2.77M,2.52%
19-Nov-15,41,41,40.5,41,3.53M,0.61%
20-Nov-15,41,42,41,41.5,2.27M,1.22%
23-Nov-15,41.5,42.75,41.5,41.75,362.70K,0.60%
24-Nov-15,41.75,42,41.5,41.75,1.09M,0.00%
25-Nov-15,42,42,41.25,41.75,4.96M,0.00%
27-Nov-15,41.75,41.75,41,41.25,398.50K,-1.20%
30-Nov-15,41,41.5,39.5,39.75,2.84M,-3.64%
01-Dec-15,40,41.25,40,40.5,118.50K,1.89%
02-Dec-15,40.25,41.25,40,40.5,681.90K,0.00%
03-Dec-15,40.5,41,40,40.5,3.41M,0.00%
04-Dec-15,40.5,40.5,40,40.25,350.20K,-0.62%
07-Dec-15,41,41.5,40.25,40.5,5.97M,0.62%
08-Dec-15,41,41.75,40.5,40.75,1.24M,0.62%
09-Dec-15,40.75,41.5,40.5,40.75,2.58M,0.00%
10-Dec-15,41,41,40.5,40.5,899.10K,-0.61%
11-Dec-15,40.5,41,39.75,40.25,2.66M,-0.62%
14-Dec-15,40.25,40.5,39.75,40,1.28M,-0.62%
15-Dec-15,40,40.5,39.75,40,9.82M,0.00%
16-Dec-15,40,40,39.5,39.5,1.35M,-1.25%
17-Dec-15,40,40,39.75,39.75,503.00K,0.63%
18-Dec-15,40,40.5,39.75,40,5.23M,0.63%
21-Dec-15,40,40.25,39.75,39.75,590.80K,-0.63%
22-Dec-15,40,40,39.75,39.75,1.64M,0.00%
